time,value
2024-02-23T00:35:39.81817694Z,27.799999237060547
2024-02-23T00:35:59.847205574Z,25.799999237060547
2024-02-23T00:36:19.842703549Z,25.700000762939453
2024-02-23T00:36:40.004774028Z,25.5
2024-02-23T00:37:19.872705943Z,25.299999237060547
2024-02-23T00:37:39.883085759Z,25.200000762939453
2024-02-23T00:39:59.964644053Z,25.100000381469727
2024-02-23T00:40:19.963718635Z,25.200000762939453
2024-02-23T00:41:40.254779162Z,25.100000381469727
2024-02-23T00:43:00.07837961Z,25
2024-02-23T00:43:20.196180238Z,25.100000381469727
2024-02-23T00:43:40.104982434Z,24.899999618530273
2024-02-23T00:44:00.130755205Z,25.200000762939453
2024-02-23T00:44:40.483701285Z,25.100000381469727
2024-02-23T00:45:00.165650593Z,25.200000762939453
2024-02-23T00:45:20.17974331Z,25
2024-02-23T00:45:40.191608119Z,25.100000381469727
2024-02-23T00:47:40.269604777Z,25
2024-02-23T00:49:00.33125544Z,24.899999618530273
2024-02-23T00:52:00.497577952Z,25
2024-02-23T00:52:20.517552114Z,24.899999618530273
2024-02-23T00:53:00.557359854Z,24.799999237060547
2024-02-23T00:53:20.643919694Z,24.899999618530273
2024-02-23T00:54:00.614752025Z,25
2024-02-23T00:54:20.888829475Z,24.899999618530273
2024-02-23T00:55:00.667590772Z,25.100000381469727
2024-02-23T00:55:20.68438159Z,24.899999618530273
2024-02-23T00:55:41.168566999Z,25.100000381469727
2024-02-23T00:56:00.717498243Z,25
2024-02-23T00:56:20.735321402Z,24.899999618530273
2024-02-23T00:57:00.772260072Z,25.100000381469727
2024-02-23T00:57:21.111458294Z,25
2024-02-23T00:58:20.839989554Z,24.899999618530273
2024-02-23T00:58:40.991353098Z,25
2024-02-23T00:59:00.873645251Z,24.899999618530273
2024-02-23T01:00:40.963652654Z,25
2024-02-23T01:01:00.978358099Z,24.899999618530273
2024-02-23T01:01:41.212573695Z,25
2024-02-23T01:02:01.036493608Z,24.899999618530273
2024-02-23T01:02:41.068206569Z,25
2024-02-23T01:03:41.232525148Z,24.899999618530273
2024-02-23T01:04:21.141224919Z,25
2024-02-23T01:04:41.15633361Z,24.899999618530273
2024-02-23T01:05:41.651405126Z,24.799999237060547
2024-02-23T01:06:01.215371391Z,24.899999618530273
2024-02-23T01:06:21.228336095Z,25
2024-02-23T01:07:21.595670408Z,25.100000381469727
2024-02-23T01:08:01.270358822Z,25
2024-02-23T01:08:21.279124462Z,25.100000381469727
2024-02-23T01:09:01.550080709Z,25
2024-02-23T01:09:21.312028359Z,25.100000381469727
2024-02-23T01:10:01.340405871Z,25
2024-02-23T01:10:41.482144519Z,25.100000381469727
2024-02-23T01:11:41.38614277Z,25
2024-02-23T01:12:01.3964263Z,25.100000381469727
2024-02-23T01:12:21.836064067Z,25.200000762939453
2024-02-23T01:12:41.415965223Z,25.100000381469727
2024-02-23T01:13:01.427999169Z,25
2024-02-23T01:13:41.714521952Z,25.100000381469727
2024-02-23T01:14:01.451013649Z,25
2024-02-23T01:14:21.46007895Z,25.100000381469727
2024-02-23T01:14:41.472301699Z,25
2024-02-23T01:15:41.506957254Z,24.899999618530273
2024-02-23T01:16:01.511936699Z,25
2024-02-23T01:16:41.934840858Z,25.100000381469727
2024-02-23T01:17:01.548863169Z,24.899999618530273
2024-02-23T01:17:41.573132335Z,25
2024-02-23T01:18:41.608691124Z,24.899999618530273
2024-02-23T01:19:01.622969093Z,25.100000381469727
2024-02-23T01:19:21.642509561Z,24.899999618530273
2024-02-23T01:20:01.827829824Z,25
2024-02-23T01:21:01.716778384Z,24.899999618530273
2024-02-23T01:21:22.106842877Z,25
2024-02-23T01:21:41.740620911Z,25.100000381469727
2024-02-23T01:22:01.750388244Z,25
2024-02-23T01:22:41.981799192Z,25.100000381469727
2024-02-23T01:23:21.790227607Z,25
2024-02-23T01:24:01.830065011Z,25.100000381469727
2024-02-23T01:24:22.338531102Z,0
2024-02-23T01:24:41.93990825Z,25.100000381469727
2024-02-23T01:34:30.339184327Z,25.100000381469727
2024-02-23T01:34:45.791951188Z,27.700000762939453
2024-02-23T01:35:05.805897409Z,27.899999618530273
2024-02-23T01:35:25.813575123Z,28.100000381469727
2024-02-23T01:35:45.823578918Z,28.200000762939453
2024-02-23T01:36:06.036536428Z,28.299999237060547
2024-02-23T01:37:05.859948239Z,28.399999618530273
2024-02-23T01:38:05.890497467Z,28.299999237060547
2024-02-23T01:38:45.921950655Z,28.200000762939453
2024-02-23T01:39:06.264760971Z,28.100000381469727
2024-02-23T01:39:25.943740704Z,28
2024-02-23T01:39:45.957450991Z,27.899999618530273
2024-02-23T01:40:05.973478822Z,27.799999237060547
2024-02-23T01:40:25.989478763Z,27.700000762939453
2024-02-23T01:40:46.243547395Z,27.600000381469727
2024-02-23T01:41:06.026426219Z,27.5
2024-02-23T01:41:26.047244754Z,27.399999618530273
2024-02-23T01:42:06.489721717Z,27.299999237060547
2024-02-23T01:42:46.073014636Z,27.200000762939453
2024-02-23T01:43:06.079767386Z,27.100000381469727
2024-02-23T01:43:26.081048947Z,27
2024-02-23T01:44:06.091620603Z,26.899999618530273
2024-02-23T01:44:26.101607646Z,26.799999237060547
2024-02-23T01:45:46.146631324Z,26.700000762939453
2024-02-23T01:46:46.253454391Z,26.600000381469727
2024-02-23T01:47:26.184484477Z,26.5
2024-02-23T01:48:46.234273744Z,26.399999618530273
2024-02-23T01:50:26.619730906Z,26.299999237060547
2024-02-23T01:51:26.283749011Z,26.200000762939453
2024-02-23T01:52:46.707154134Z,26.100000381469727
2024-02-23T01:54:26.653644676Z,26
2024-02-23T01:55:26.417113004Z,25.899999618530273
2024-02-23T01:58:06.554350058Z,25.799999237060547
2024-02-23T02:00:26.683942655Z,25.700000762939453
2024-02-23T02:01:06.686426639Z,25.799999237060547
2024-02-23T02:01:26.70149562Z,25.700000762939453
2024-02-23T02:01:46.719353342Z,25.799999237060547
2024-02-23T02:02:46.755330867Z,25.899999618530273
2024-02-23T02:06:26.86836978Z,26
2024-02-23T02:07:06.900501293Z,25.899999618530273
2024-02-23T02:10:07.11255269Z,25.799999237060547
2024-02-23T02:10:27.050197073Z,25.600000381469727
2024-02-23T02:10:47.056214069Z,25.5
2024-02-23T02:11:47.460543749Z,25.399999618530273
2024-02-23T02:13:07.332911362Z,25.299999237060547
2024-02-23T02:13:27.093369083Z,25.399999618530273
2024-02-23T02:13:47.095187585Z,25.299999237060547
2024-02-23T02:16:07.563051129Z,25.200000762939453
2024-02-23T02:21:38.658914626Z,25.200000762939453
2024-02-23T02:29:39.240590629Z,25.299999237060547
2024-02-23T02:29:59.474921025Z,25.399999618530273
2024-02-23T02:35:19.783525591Z,25.299999237060547
2024-02-23T02:36:39.517333414Z,25.399999618530273
2024-02-23T02:38:59.744634881Z,25.299999237060547
2024-02-23T02:39:19.593957063Z,25.200000762939453
2024-02-23T02:40:20.026300053Z,25.299999237060547
2024-02-23T02:40:39.631714454Z,25.200000762939453
2024-02-23T02:40:59.649127476Z,25.299999237060547
2024-02-23T02:41:39.659644Z,25.200000762939453
2024-02-23T02:43:39.719702493Z,25.100000381469727
2024-02-23T02:44:00.003907993Z,25.200000762939453
2024-02-23T02:45:39.784807538Z,25.100000381469727
2024-02-23T02:47:00.216129173Z,25
2024-02-23T02:47:19.805746772Z,25.100000381469727
2024-02-23T02:47:39.83191513Z,25
2024-02-23T02:49:39.957756146Z,24.899999618530273
2024-02-23T02:53:00.256991133Z,24.799999237060547
2024-02-23T02:57:00.290574201Z,24.700000762939453
2024-02-23T02:57:20.150896017Z,24.799999237060547
2024-02-23T02:58:00.190971255Z,24.700000762939453
2024-02-23T02:59:00.233846786Z,24.799999237060547
2024-02-23T02:59:20.231506176Z,24.700000762939453
2024-02-23T02:59:40.255947845Z,24.799999237060547
2024-02-23T03:00:20.293171656Z,24.700000762939453
2024-02-23T03:03:00.741769477Z,24.600000381469727
2024-02-23T03:06:21.040416303Z,24.5
2024-02-23T03:07:00.617753133Z,24.600000381469727
2024-02-23T03:07:20.633671862Z,24.5
2024-02-23T03:14:41.168503355Z,24.399999618530273
2024-02-23T03:17:41.397267037Z,24.5
2024-02-23T03:18:01.222661945Z,24.399999618530273
2024-02-23T03:22:21.421363025Z,24.299999237060547
2024-02-23T03:22:41.316165993Z,24.399999618530273
2024-02-23T03:23:01.326562942Z,24.299999237060547
2024-02-23T03:29:21.44086519Z,24.200000762939453
2024-02-23T03:29:41.398136588Z,24.299999237060547
2024-02-23T03:30:01.406820549Z,24.200000762939453
2024-02-23T03:31:21.836051052Z,24.299999237060547
2024-02-23T03:31:41.435394606Z,24.200000762939453
2024-02-23T03:36:01.531736807Z,24.299999237060547
2024-02-23T03:37:21.545511132Z,24.399999618530273
2024-02-23T03:37:41.554413083Z,24.5
2024-02-23T03:38:41.754373678Z,24.600000381469727
2024-02-23T03:39:01.621610183Z,24.700000762939453
2024-02-23T03:39:21.639753332Z,24.799999237060547
2024-02-23T03:40:02.037601931Z,24.899999618530273
2024-02-23T03:40:41.693615417Z,25
2024-02-23T03:41:21.910535878Z,25.200000762939453
2024-02-23T03:42:01.759518713Z,25.299999237060547
2024-02-23T03:42:21.771273192Z,25.399999618530273
2024-02-23T03:42:41.788499218Z,25.5
2024-02-23T03:43:02.26265163Z,25.600000381469727
2024-02-23T03:43:21.811418935Z,25.799999237060547
2024-02-23T03:43:41.82630741Z,25.899999618530273
2024-02-23T03:44:01.835557844Z,26
2024-02-23T03:44:22.137722239Z,26.200000762939453
2024-02-23T03:45:01.864301475Z,26.399999618530273
2024-02-23T03:45:21.867055339Z,26.5
2024-02-23T03:45:41.87663915Z,26.600000381469727
2024-02-23T03:46:02.091185641Z,26.700000762939453
2024-02-23T03:46:41.88425286Z,26.799999237060547
2024-02-23T03:47:22.365232287Z,27
2024-02-23T03:48:21.962403773Z,27.100000381469727
2024-02-23T03:48:41.976364466Z,27.200000762939453
2024-02-23T03:49:02.308310804Z,27.299999237060547
2024-02-23T03:49:42.029133548Z,27.399999618530273
2024-02-23T03:50:42.251457721Z,27.5
2024-02-23T03:53:02.337583765Z,27.399999618530273
2024-02-23T03:53:42.131321748Z,27.299999237060547
2024-02-23T03:54:02.136319508Z,27.200000762939453
2024-02-23T03:54:42.282646837Z,27.100000381469727
2024-02-23T03:55:02.148251074Z,27
2024-02-23T03:55:42.159347824Z,26.899999618530273
2024-02-23T03:56:02.563513602Z,26.799999237060547
2024-02-23T03:56:22.176523466Z,26.700000762939453
2024-02-23T03:57:02.193162996Z,26.600000381469727
2024-02-23T03:57:42.510195502Z,26.5
2024-02-23T03:58:22.224759533Z,26.399999618530273
2024-02-23T03:58:42.237416725Z,26.299999237060547
2024-02-23T03:59:42.526160835Z,26.200000762939453
2024-02-23T04:00:22.290372927Z,26.100000381469727
2024-02-23T04:01:02.397475908Z,26
2024-02-23T04:01:42.33832861Z,25.899999618530273
2024-02-23T04:03:02.820151656Z,25.799999237060547
2024-02-23T04:03:42.428267775Z,25.700000762939453
2024-02-23T04:05:02.488500609Z,25.600000381469727
2024-02-23T04:06:22.708323649Z,25.5
2024-02-23T04:08:03.067500826Z,25.399999618530273
2024-02-23T04:09:02.709537541Z,25.299999237060547
2024-02-23T04:10:42.765139745Z,25.200000762939453
2024-02-23T04:13:22.970422286Z,25.100000381469727
2024-02-23T04:15:22.984635318Z,25
2024-02-23T04:18:42.870288839Z,24.899999618530273
2024-02-23T04:22:42.953223163Z,24.799999237060547
2024-02-23T04:23:03.385514505Z,24.899999618530273
2024-02-23T04:23:22.980590604Z,24.799999237060547
2024-02-23T04:24:43.347423677Z,24.899999618530273
2024-02-23T04:25:03.039843071Z,24.799999237060547
2024-02-23T04:27:03.411104343Z,24.700000762939453
2024-02-23T04:31:23.51564547Z,24.600000381469727
2024-02-23T04:31:43.326321925Z,24.700000762939453
2024-02-23T04:32:23.366135865Z,24.600000381469727
2024-02-23T04:32:43.367575476Z,24.700000762939453
2024-02-23T04:33:03.45740652Z,24.600000381469727
2024-02-23T04:37:43.554528206Z,24.5
2024-02-23T04:41:23.995010145Z,24.600000381469727
2024-02-23T04:42:03.648269484Z,24.700000762939453
2024-02-23T04:42:43.692439028Z,24.799999237060547
2024-02-23T04:43:23.729167668Z,24.899999618530273
2024-02-23T04:44:03.762216435Z,25
2024-02-23T04:44:43.793301363Z,25.100000381469727
2024-02-23T04:45:03.80730653Z,25.200000762939453
2024-02-23T04:45:43.829357385Z,25.399999618530273
2024-02-23T04:46:24.23772588Z,25.5
2024-02-23T04:46:43.858745081Z,25.700000762939453
2024-02-23T04:47:03.866647523Z,25.799999237060547
2024-02-23T04:47:43.877444206Z,25.899999618530273
2024-02-23T04:48:04.180466628Z,26.100000381469727
2024-02-23T04:48:23.883284867Z,26.200000762939453
2024-02-23T04:49:03.905362091Z,26.399999618530273
2024-02-23T04:49:44.123153293Z,26.5
2024-02-23T04:50:03.927673988Z,26.600000381469727
2024-02-23T04:50:23.946296956Z,26.700000762939453
2024-02-23T04:50:43.966073225Z,26.799999237060547
2024-02-23T04:51:04.40723455Z,26.899999618530273
2024-02-23T04:51:23.988019965Z,27
2024-02-23T04:52:04.016320241Z,27.200000762939453
2024-02-23T04:52:44.352363711Z,27.299999237060547
2024-02-23T04:53:24.070485656Z,27.399999618530273
2024-02-23T04:54:04.258056283Z,27.5
2024-02-23T04:54:24.103281236Z,27.600000381469727
2024-02-23T04:55:24.507153933Z,27.700000762939453
2024-02-23T04:55:44.127430092Z,27.799999237060547
2024-02-23T04:58:44.394593019Z,27.600000381469727
2024-02-23T04:59:44.221176465Z,27.5
2024-02-23T05:00:04.680095339Z,27.399999618530273
2024-02-23T05:00:24.22233861Z,27.299999237060547
2024-02-23T05:01:04.245291622Z,27.200000762939453
2024-02-23T05:01:44.626693728Z,27.100000381469727
2024-02-23T05:02:04.25223828Z,27
2024-02-23T05:02:44.255413797Z,26.899999618530273
2024-02-23T05:03:04.495299539Z,26.799999237060547
2024-02-23T05:03:44.279867935Z,26.700000762939453
2024-02-23T05:04:04.281430895Z,26.600000381469727
2024-02-23T05:05:04.509758471Z,26.5
2024-02-23T05:05:24.304968134Z,26.399999618530273
2024-02-23T05:06:24.792105082Z,26.299999237060547
2024-02-23T05:07:04.338134528Z,26.200000762939453
2024-02-23T05:08:04.738352926Z,26.100000381469727
2024-02-23T05:09:04.407330743Z,26
2024-02-23T05:09:44.680030596Z,25.899999618530273
2024-02-23T05:10:44.478371515Z,25.799999237060547
2024-02-23T05:12:04.771279241Z,25.700000762939453
2024-02-23T05:13:24.638809362Z,25.600000381469727
2024-02-23T05:14:44.655389595Z,25.5
2024-02-23T05:17:45.148731981Z,25.600000381469727
2024-02-23T05:18:04.799169699Z,25.399999618530273
2024-02-23T05:19:45.16250806Z,25.299999237060547
2024-02-23T05:21:45.180167369Z,25.200000762939453
2024-02-23T05:25:05.074270227Z,25.100000381469727
2024-02-23T05:27:45.224285166Z,25
2024-02-23T05:28:45.017087882Z,25.100000381469727
2024-02-23T05:29:05.096342417Z,25
2024-02-23T05:31:25.183067926Z,24.899999618530273
2024-02-23T05:35:25.632257531Z,24.799999237060547
2024-02-23T05:40:25.453113527Z,24.899999618530273
2024-02-23T05:41:05.388600776Z,25
2024-02-23T05:42:05.808041822Z,25.100000381469727
2024-02-23T05:42:25.419182744Z,25.200000762939453
2024-02-23T05:43:25.681097153Z,25.399999618530273
2024-02-23T05:44:05.443489723Z,25.5
2024-02-23T05:44:25.456198373Z,25.600000381469727
2024-02-23T05:45:05.625003108Z,25.799999237060547
2024-02-23T05:45:25.456871887Z,25.899999618530273
2024-02-23T05:46:05.472243425Z,26
2024-02-23T05:46:25.910595189Z,26.200000762939453
2024-02-23T05:46:45.497418625Z,26.299999237060547
2024-02-23T05:47:25.535290967Z,26.5
2024-02-23T05:47:45.54926933Z,26.600000381469727
2024-02-23T05:48:05.853019206Z,26.700000762939453
2024-02-23T05:48:45.589164813Z,26.799999237060547
2024-02-23T05:49:05.603537841Z,26.899999618530273
2024-02-23T05:49:25.725390037Z,27
2024-02-23T05:49:45.6268937Z,27.100000381469727
2024-02-23T05:50:05.637053432Z,27.200000762939453
2024-02-23T05:50:25.645974458Z,27.299999237060547
2024-02-23T05:50:45.657052819Z,27.399999618530273
2024-02-23T05:51:06.079398815Z,27.5
2024-02-23T05:52:05.686532797Z,27.600000381469727
2024-02-23T05:52:46.022274281Z,27.700000762939453
2024-02-23T05:53:45.696316754Z,27.799999237060547
2024-02-23T05:54:25.966866093Z,27.899999618530273
2024-02-23T05:55:05.771166029Z,28
2024-02-23T05:56:46.057457304Z,27.899999618530273
2024-02-23T05:57:25.878156532Z,27.799999237060547
2024-02-23T05:58:06.336028311Z,27.600000381469727
2024-02-23T05:58:45.943009711Z,27.5
2024-02-23T05:59:05.962504408Z,27.399999618530273
2024-02-23T05:59:46.28428441Z,27.299999237060547
2024-02-23T06:00:06.013260907Z,27.200000762939453
2024-02-23T06:00:46.029220581Z,27.100000381469727
2024-02-23T06:01:26.223097398Z,27
2024-02-23T06:02:06.070221912Z,26.899999618530273
2024-02-23T06:02:26.436082861Z,26.799999237060547
2024-02-23T06:02:46.074078751Z,26.700000762939453
2024-02-23T06:03:46.309405378Z,26.600000381469727
2024-02-23T06:04:46.12753208Z,26.5
2024-02-23T06:05:06.191164213Z,26.399999618530273
2024-02-23T06:05:46.119519068Z,26.299999237060547
2024-02-23T06:06:26.467160502Z,26.200000762939453
2024-02-23T06:07:26.14617201Z,26.100000381469727
2024-02-23T06:08:26.481322328Z,26
2024-02-23T06:09:26.186277817Z,25.899999618530273
2024-02-23T06:11:06.637055552Z,25.799999237060547
2024-02-23T06:12:46.581157037Z,25.700000762939453
2024-02-23T06:14:46.59607968Z,25.600000381469727
2024-02-23T06:17:26.758780314Z,25.5
2024-02-23T06:19:26.766067158Z,25.399999618530273
2024-02-23T06:19:46.580817782Z,25.5
2024-02-23T06:20:06.590028271Z,25.399999618530273
2024-02-23T06:22:06.923284456Z,25.299999237060547
2024-02-23T06:22:26.685871903Z,25.399999618530273
2024-02-23T06:22:46.685031708Z,25.299999237060547
2024-02-23T06:24:27.00792611Z,25.200000762939453
2024-02-23T06:24:46.693021296Z,25.299999237060547
2024-02-23T06:25:06.699966224Z,25.200000762939453
2024-02-23T06:28:47.11204552Z,25.100000381469727
2024-02-23T06:30:27.052910182Z,25
2024-02-23T06:35:46.955640942Z,24.899999618530273
2024-02-23T06:36:26.909254396Z,25
2024-02-23T06:36:46.92173227Z,24.899999618530273
2024-02-23T06:39:07.260339032Z,24.799999237060547
2024-02-23T06:39:27.020561031Z,24.899999618530273
2024-02-23T06:40:47.199421228Z,25
2024-02-23T06:41:27.077395704Z,25.100000381469727
2024-02-23T06:42:07.480234893Z,25.200000762939453
2024-02-23T06:42:47.105480551Z,25.299999237060547
2024-02-23T06:43:27.35347627Z,25.399999618530273
2024-02-23T06:43:47.115603208Z,25.5
2024-02-23T06:44:47.119270567Z,25.700000762939453
2024-02-23T06:45:07.312059041Z,25.799999237060547
2024-02-23T06:45:27.122169922Z,25.899999618530273
2024-02-23T06:46:07.142253868Z,26.100000381469727
2024-02-23T06:46:27.580384283Z,26.200000762939453
2024-02-23T06:47:07.201897402Z,26.299999237060547
2024-02-23T06:47:27.213900962Z,26.5
2024-02-23T06:48:07.547241114Z,26.600000381469727
2024-02-23T06:48:27.262112491Z,26.700000762939453
2024-02-23T06:48:47.303235056Z,26.799999237060547
2024-02-23T06:49:07.295093367Z,26.899999618530273
2024-02-23T06:49:27.398123249Z,27
2024-02-23T06:49:47.316203866Z,27.100000381469727
2024-02-23T06:50:07.323155488Z,27.200000762939453
2024-02-23T06:50:27.331088277Z,27.299999237060547
2024-02-23T06:51:07.752324122Z,27.399999618530273
2024-02-23T06:51:47.356889089Z,27.5
2024-02-23T06:52:47.697252387Z,27.600000381469727
2024-02-23T06:53:07.356794234Z,27.700000762939453
2024-02-23T06:53:27.357155355Z,27.799999237060547
2024-02-23T06:54:07.5692617Z,27.899999618530273
2024-02-23T06:54:27.38009175Z,28
2024-02-23T06:55:27.852035356Z,28.100000381469727
2024-02-23T06:57:07.797129649Z,28
2024-02-23T06:58:07.556164329Z,27.899999618530273
2024-02-23T06:58:27.669086744Z,27.799999237060547
2024-02-23T06:59:07.606868552Z,27.700000762939453
2024-02-23T06:59:27.616957624Z,27.600000381469727
2024-02-23T07:00:08.02316212Z,27.5
2024-02-23T07:00:27.662216749Z,27.399999618530273
2024-02-23T07:01:07.699178876Z,27.299999237060547
2024-02-23T07:01:27.896038289Z,27.200000762939453
2024-02-23T07:02:07.753321573Z,27.100000381469727
2024-02-23T07:02:47.790172353Z,27
2024-02-23T07:03:27.911374005Z,26.899999618530273
2024-02-23T07:03:47.830454688Z,26.799999237060547
2024-02-23T07:04:47.867236146Z,26.700000762939453
2024-02-23T07:05:28.348207999Z,26.600000381469727
2024-02-23T07:06:27.914628658Z,26.5
2024-02-23T07:06:47.914224696Z,26.399999618530273
2024-02-23T07:07:48.012407026Z,26.299999237060547
2024-02-23T07:08:27.947395923Z,26.200000762939453
2024-02-23T07:09:48.074618465Z,26.100000381469727
2024-02-23T07:11:28.382646304Z,26
2024-02-23T07:12:28.027887876Z,25.899999618530273
2024-02-23T07:14:28.197548185Z,25.799999237060547
2024-02-23T07:17:08.374019148Z,25.700000762939453
2024-02-23T07:19:28.439273563Z,25.600000381469727
2024-02-23T07:21:48.52944405Z,25.5
2024-02-23T07:22:08.435195122Z,25.600000381469727
2024-02-23T07:22:28.437362133Z,25.5
2024-02-23T07:24:28.681838869Z,25.399999618530273
2024-02-23T07:26:48.779992338Z,25.299999237060547
2024-02-23T07:29:28.923241674Z,25.200000762939453
2024-02-23T07:33:49.027670376Z,25.100000381469727
2024-02-23T07:37:08.922723579Z,25.200000762939453
2024-02-23T07:38:29.195631757Z,25.299999237060547
2024-02-23T07:38:48.769040389Z,25.399999618530273
2024-02-23T07:39:08.773076235Z,25.5
2024-02-23T07:40:08.934333687Z,25.600000381469727
2024-02-23T07:40:28.80625414Z,25.700000762939453
2024-02-23T07:41:08.804453961Z,25.799999237060547
2024-02-23T07:41:29.012390436Z,25.899999618530273
2024-02-23T07:42:08.863472392Z,26
2024-02-23T07:42:28.881685057Z,26.100000381469727
2024-02-23T07:42:48.90063365Z,26.200000762939453
2024-02-23T07:43:09.366257293Z,26.399999618530273
2024-02-23T07:43:48.944349326Z,26.5
2024-02-23T07:44:08.971833222Z,26.600000381469727
2024-02-23T07:44:29.242374269Z,26.700000762939453
2024-02-23T07:45:09.003096355Z,26.799999237060547
2024-02-23T07:45:29.009170781Z,26.899999618530273
2024-02-23T07:45:49.041744268Z,27
2024-02-23T07:46:09.183346908Z,27.200000762939453
2024-02-23T07:46:29.037223535Z,27.299999237060547
2024-02-23T07:47:09.057619665Z,27.399999618530273
2024-02-23T07:47:29.466373384Z,27.5
2024-02-23T07:48:09.060692612Z,27.600000381469727
2024-02-23T07:48:49.083484382Z,27.700000762939453
2024-02-23T07:49:09.410269281Z,27.799999237060547
2024-02-23T07:49:29.083013742Z,27.899999618530273
2024-02-23T07:50:29.293201104Z,28
2024-02-23T07:51:09.164603125Z,28.200000762939453
2024-02-23T07:51:29.180506402Z,28.100000381469727
2024-02-23T07:52:29.299518857Z,28.200000762939453
2024-02-23T07:53:29.259284399Z,28.100000381469727
2024-02-23T07:54:09.656425527Z,28
2024-02-23T07:54:49.300355252Z,27.899999618530273
2024-02-23T07:55:09.313311347Z,27.799999237060547
2024-02-23T07:55:49.597427669Z,27.700000762939453
2024-02-23T07:56:09.36042358Z,27.600000381469727
2024-02-23T07:56:49.387316957Z,27.5
2024-02-23T07:57:29.541647172Z,27.399999618530273
2024-02-23T07:57:49.439904582Z,27.299999237060547
2024-02-23T07:58:49.470184856Z,27.200000762939453
2024-02-23T07:59:09.896794494Z,27.100000381469727
2024-02-23T07:59:49.516398426Z,27
2024-02-23T08:00:29.768298556Z,26.899999618530273
2024-02-23T08:00:49.572858726Z,26.799999237060547
2024-02-23T08:01:29.596267897Z,26.700000762939453
2024-02-23T08:02:09.712371655Z,26.600000381469727
2024-02-23T08:03:09.669994051Z,26.5
2024-02-23T08:03:29.995106852Z,26.399999618530273
2024-02-23T08:04:49.738000697Z,26.299999237060547
2024-02-23T08:05:30.009432638Z,26.200000762939453
2024-02-23T08:07:09.955466322Z,26.100000381469727
2024-02-23T08:08:49.898870101Z,26
2024-02-23T08:09:49.793966082Z,25.899999618530273
2024-02-23T08:11:30.05412928Z,25.799999237060547
2024-02-23T08:14:30.285261526Z,25.700000762939453
2024-02-23T08:14:49.947292408Z,25.799999237060547
2024-02-23T08:15:09.960023205Z,25.700000762939453
2024-02-23T08:15:29.973201492Z,25.799999237060547
2024-02-23T08:15:49.990369879Z,25.700000762939453
2024-02-23T08:17:30.508561767Z,25.600000381469727
2024-02-23T08:18:50.12701654Z,25.5
2024-02-23T08:19:10.453231862Z,25.600000381469727
2024-02-23T08:19:30.166245467Z,25.5
2024-02-23T08:19:50.188438079Z,25.700000762939453
2024-02-23T08:20:10.188137668Z,25.5
2024-02-23T08:23:10.482432631Z,25.399999618530273
